REGION,FUEL,TECHNOLOGY,YEAR,MODE_OF_OPERATION,TIMESLICE,VALUE
RE1,WTREVT,LNDRICRNF,2024,1,SD,0.2849
RE1,WTREVT,LNDRICRNF,2025,1,SD,0.2836
RE1,WTREVT,LNDRICRNF,2026,1,SD,0.2821
RE1,WTREVT,LNDRICRNF,2027,1,SD,0.2799
RE1,WTREVT,LNDRICRNF,2028,1,SD,0.2775
RE1,WTREVT,LNDRICRNF,2029,1,SD,0.2748
RE1,WTREVT,LNDRICRNF,2030,1,SD,0.2713
RE1,WTREVT,LNDRICRNF,2031,1,SD,0.2674
RE1,WTREVT,LNDRICRNF,2032,1,SD,0.2631
RE1,WTREVT,LNDRICRNF,2033,1,SD,0.2583
RE1,WTREVT,LNDRICRNF,2034,1,SD,0.2527
RE1,WTREVT,LNDRICRNF,2035,1,SD,0.2465
RE1,WTRGWT,LNDRICRNF,2020,1,SD,0.0287
RE1,WTRGWT,LNDRICRNF,2021,1,SD,0.0286
RE1,WTRGWT,LNDRICRNF,2022,1,SD,0.0286
RE1,WTRGWT,LNDRICRNF,2023,1,SD,0.0286
RE1,WTRGWT,LNDRICRNF,2024,1,SD,0.0285
RE1,WTRGWT,LNDRICRNF,2025,1,SD,0.0284
RE1,WTRGWT,LNDRICRNF,2026,1,SD,0.0282
RE1,WTRGWT,LNDRICRNF,2027,1,SD,0.028
RE1,WTRGWT,LNDRICRNF,2028,1,SD,0.0278
RE1,WTRGWT,LNDRICRNF,2029,1,SD,0.0275
RE1,WTRGWT,LNDRICRNF,2030,1,SD,0.0271
RE1,WTRGWT,LNDRICRNF,2031,1,SD,0.0267
RE1,WTRGWT,LNDRICRNF,2032,1,SD,0.0263
RE1,WTRGWT,LNDRICRNF,2033,1,SD,0.0258
RE1,WTRGWT,LNDRICRNF,2034,1,SD,0.0253
RE1,WTRGWT,LNDRICRNF,2035,1,SD,0.0246
RE1,WTRRUN,LNDRICRNF,2020,1,SD,0.2582
RE1,WTRRUN,LNDRICRNF,2021,1,SD,0.2578
RE1,WTRRUN,LNDRICRNF,2022,1,SD,0.2575
RE1,WTRRUN,LNDRICRNF,2023,1,SD,0.257
RE1,WTRRUN,LNDRICRNF,2024,1,SD,0.2564
RE1,WTRRUN,LNDRICRNF,2025,1,SD,0.2552
RE1,WTRRUN,LNDRICRNF,2026,1,SD,0.2539
RE1,WTRRUN,LNDRICRNF,2027,1,SD,0.2519
RE1,WTRRUN,LNDRICRNF,2028,1,SD,0.2498
RE1,WTRRUN,LNDRICRNF,2029,1,SD,0.2473
RE1,WTRRUN,LNDRICRNF,2030,1,SD,0.2442
RE1,WTRRUN,LNDRICRNF,2031,1,SD,0.2407
RE1,WTRRUN,LNDRICRNF,2032,1,SD,0.2368
RE1,WTRRUN,LNDRICRNF,2033,1,SD,0.2325
RE1,WTRRUN,LNDRICRNF,2034,1,SD,0.2274
RE1,WTRRUN,LNDRICRNF,2035,1,SD,0.2218
RE1,LWAT,LNDWAT,2020,1,SD,8.4071
RE1,LWAT,LNDWAT,2021,1,SD,8.3087
RE1,LWAT,LNDWAT,2022,1,SD,8.2086
RE1,LWAT,LNDWAT,2023,1,SD,8.1094
RE1,LWAT,LNDWAT,2024,1,SD,8.0059
RE1,LWAT,LNDWAT,2025,1,SD,7.8921
RE1,LWAT,LNDWAT,2026,1,SD,7.7923
RE1,LWAT,LNDWAT,2027,1,SD,7.6889
RE1,LWAT,LNDWAT,2028,1,SD,7.5746
RE1,LWAT,LNDWAT,2029,1,SD,7.4572
RE1,LWAT,LNDWAT,2030,1,SD,7.3428
RE1,LWAT,LNDWAT,2031,1,SD,7.2251
RE1,LWAT,LNDWAT,2032,1,SD,7.111
RE1,LWAT,LNDWAT,2033,1,SD,6.9937
RE1,LWAT,LNDWAT,2034,1,SD,6.8772
RE1,LWAT,LNDWAT,2035,1,SD,6.7601
RE1,WTREVT,LNDWAT,2020,1,SD,3.3628
RE1,WTREVT,LNDWAT,2021,1,SD,3.3235
RE1,WTREVT,LNDWAT,2022,1,SD,3.2834
RE1,WTREVT,LNDWAT,2023,1,SD,3.2438
RE1,WTREVT,LNDWAT,2024,1,SD,3.2023
RE1,WTREVT,LNDWAT,2025,1,SD,3.1568
RE1,WTREVT,LNDWAT,2026,1,SD,3.1169
RE1,WTREVT,LNDWAT,2027,1,SD,3.0755
RE1,WTREVT,LNDWAT,2028,1,SD,3.0299
RE1,WTREVT,LNDWAT,2029,1,SD,2.9829
RE1,WTREVT,LNDWAT,2030,1,SD,2.9371
RE1,WTREVT,LNDWAT,2031,1,SD,2.89
RE1,WTREVT,LNDWAT,2032,1,SD,2.8444
RE1,WTREVT,LNDWAT,2033,1,SD,2.7975
RE1,WTREVT,LNDWAT,2034,1,SD,2.7509
RE1,WTREVT,LNDWAT,2035,1,SD,2.704
RE1,WTRGWT,LNDWAT,2020,1,SD,0.6726
RE1,WTRGWT,LNDWAT,2021,1,SD,0.6647
RE1,WTRGWT,LNDWAT,2022,1,SD,0.6567
RE1,WTRGWT,LNDWAT,2023,1,SD,0.6488
RE1,WTRGWT,LNDWAT,2024,1,SD,0.6405
RE1,WTRGWT,LNDWAT,2025,1,SD,0.6314
RE1,WTRGWT,LNDWAT,2026,1,SD,0.6234
RE1,WTRGWT,LNDWAT,2027,1,SD,0.6151
RE1,WTRGWT,LNDWAT,2028,1,SD,0.606
RE1,WTRGWT,LNDWAT,2029,1,SD,0.5966
RE1,WTRGWT,LNDWAT,2030,1,SD,0.5874
RE1,WTRGWT,LNDWAT,2031,1,SD,0.578
RE1,WTRGWT,LNDWAT,2032,1,SD,0.5689
RE1,WTRGWT,LNDWAT,2033,1,SD,0.5595
RE1,WTRGWT,LNDWAT,2034,1,SD,0.5502
RE1,WTRGWT,LNDWAT,2035,1,SD,0.5408
RE1,WTRRUN,LNDWAT,2020,1,SD,6.0531
RE1,WTRRUN,LNDWAT,2021,1,SD,5.9823
RE1,WTRRUN,LNDWAT,2022,1,SD,5.9102
RE1,WTRRUN,LNDWAT,2023,1,SD,5.8388
RE1,WTRRUN,LNDWAT,2024,1,SD,5.7642
RE1,WTRRUN,LNDWAT,2025,1,SD,5.6823
RE1,WTRRUN,LNDWAT,2026,1,SD,5.6105
RE1,WTRRUN,LNDWAT,2027,1,SD,5.536
RE1,WTRRUN,LNDWAT,2028,1,SD,5.4537
RE1,WTRRUN,LNDWAT,2029,1,SD,5.3692
RE1,WTRRUN,LNDWAT,2030,1,SD,5.2868
RE1,WTRRUN,LNDWAT,2031,1,SD,5.2021
RE1,WTRRUN,LNDWAT,2032,1,SD,5.1199
RE1,WTRRUN,LNDWAT,2033,1,SD,5.0355
RE1,WTRRUN,LNDWAT,2034,1,SD,4.9516
RE1,WTRRUN,LNDWAT,2035,1,SD,4.8672
RE1,COA,MINCOA,2020,1,SD,123.3727
RE1,COA,MINCOA,2021,1,SD,124.7064
RE1,COA,MINCOA,2022,1,SD,117.9726
RE1,COA,MINCOA,2023,1,SD,110.5993
RE1,COA,MINCOA,2024,1,SD,103.2261
RE1,COA,MINCOA,2025,1,SD,95.2319
RE1,COA,MINCOA,2026,1,SD,98.5166
RE1,COA,MINCOA,2027,1,SD,89.216
RE1,COA,MINCOA,2028,1,SD,79.29
RE1,COA,MINCOA,2029,1,SD,68.0965
RE1,COA,MINCOA,2030,1,SD,56.252
RE1,COA,MINCOA,2031,1,SD,43.7719
RE1,COA,MINCOA,2032,1,SD,30.1003
RE1,COA,MINCOA,2033,1,SD,6.5369
RE1,ELC001,PWRCOA,2020,1,SD,41.1242
RE1,ELC001,PWRCOA,2021,1,SD,41.5688
RE1,ELC001,PWRCOA,2022,1,SD,39.3242
RE1,ELC001,PWRCOA,2023,1,SD,36.8664
RE1,ELC001,PWRCOA,2024,1,SD,34.4087
RE1,ELC001,PWRCOA,2025,1,SD,31.744
RE1,ELC001,PWRCOA,2026,1,SD,32.8389
RE1,ELC001,PWRCOA,2027,1,SD,29.7387
RE1,ELC001,PWRCOA,2028,1,SD,26.43
RE1,ELC001,PWRCOA,2029,1,SD,22.6988
RE1,ELC001,PWRCOA,2030,1,SD,18.7506
RE1,ELC001,PWRCOA,2031,1,SD,14.5906
RE1,ELC001,PWRCOA,2032,1,SD,10.0334
RE1,ELC001,PWRCOA,2033,1,SD,2.179
RE1,ELC001,PWRHYD,2020,1,SD,12.7153
RE1,ELC001,PWRHYD,2021,1,SD,12.7153
RE1,ELC001,PWRHYD,2022,1,SD,12.7153
RE1,ELC001,PWRHYD,2023,1,SD,12.7153
RE1,ELC001,PWRHYD,2024,1,SD,12.7153
RE1,ELC001,PWRHYD,2025,1,SD,12.7153
RE1,ELC001,PWRHYD,2026,1,SD,12.7153
RE1,ELC001,PWRHYD,2027,1,SD,12.7153
RE1,ELC001,PWRHYD,2028,1,SD,12.7153
RE1,ELC001,PWRHYD,2029,1,SD,12.7153
RE1,ELC001,PWRHYD,2030,1,SD,12.7153
RE1,ELC001,PWRHYD,2031,1,SD,12.7153
RE1,ELC001,PWRHYD,2032,1,SD,12.7153
RE1,ELC001,PWRHYD,2033,1,SD,12.7153
RE1,ELC001,PWRHYD,2034,1,SD,12.7153
RE1,ELC001,PWRHYD,2035,1,SD,12.7153
RE1,ELC002,PWRSOL,2020,1,SD,1.2021
RE1,ELC002,PWRSOL,2021,1,SD,1.3201
RE1,ELC002,PWRSOL,2022,1,SD,4.8023
RE1,ELC002,PWRSOL,2023,1,SD,8.7884
RE1,ELC002,PWRSOL,2024,1,SD,12.7842
RE1,ELC002,PWRSOL,2025,1,SD,17.2814
RE1,ELC002,PWRSOL,2026,1,SD,19.0458
RE1,ELC002,PWRSOL,2027,1,SD,24.5793
RE1,ELC002,PWRSOL,2028,1,SD,30.6248
RE1,ELC002,PWRSOL,2029,1,SD,37.6699
RE1,ELC002,PWRSOL,2030,1,SD,45.2366
RE1,ELC002,PWRSOL,2031,1,SD,53.3086
RE1,ELC002,PWRSOL,2032,1,SD,62.406
RE1,ELC002,PWRSOL,2033,1,SD,74.7858
RE1,ELC002,PWRSOL,2034,1,SD,97.7674
RE1,ELC002,PWRSOL,2035,1,SD,121.8218
RE1,ELC002,PWRTRN,2020,1,SD,51.7934
RE1,ELC002,PWRTRN,2021,1,SD,55.5313
RE1,ELC002,PWRTRN,2022,1,SD,56.8489
RE1,ELC002,PWRTRN,2023,1,SD,57.9746
RE1,ELC002,PWRTRN,2024,1,SD,59.1005
RE1,ELC002,PWRTRN,2025,1,SD,60.04
RE1,ELC002,PWRTRN,2026,1,SD,64.3632
RE1,ELC002,PWRTRN,2027,1,SD,64.9107
RE1,ELC002,PWRTRN,2028,1,SD,65.2707
RE1,ELC002,PWRTRN,2029,1,SD,65.2504
RE1,ELC002,PWRTRN,2030,1,SD,65.0348
RE1,ELC002,PWRTRN,2031,1,SD,64.6286
RE1,ELC002,PWRTRN,2032,1,SD,63.8649
RE1,ELC002,PWRTRN,2033,1,SD,60.1337
RE1,ELC002,PWRTRN,2034,1,SD,46.4504
RE1,ELC002,PWRTRN,2035,1,SD,32.0244
RE1,ELC001,PWRWND,2020,1,SD,3.7086
RE1,ELC001,PWRWND,2021,1,SD,7.4173
RE1,ELC001,PWRWND,2022,1,SD,11.1259
RE1,ELC001,PWRWND,2023,1,SD,14.8345
RE1,ELC001,PWRWND,2024,1,SD,18.5432
RE1,ELC001,PWRWND,2025,1,SD,22.2518
RE1,ELC001,PWRWND,2026,1,SD,25.9604
RE1,ELC001,PWRWND,2027,1,SD,29.6691
RE1,ELC001,PWRWND,2028,1,SD,33.3777
RE1,ELC001,PWRWND,2029,1,SD,37.0863
RE1,ELC001,PWRWND,2030,1,SD,40.795
RE1,ELC001,PWRWND,2031,1,SD,44.5036
RE1,ELC001,PWRWND,2032,1,SD,48.2122
RE1,ELC001,PWRWND,2033,1,SD,51.9209
RE1,ELC001,PWRWND,2034,1,SD,55.6295
RE1,ELC001,PWRWND,2035,1,SD,59.3381
RE1,HYD,RSCHYD,2020,1,SD,12.7153
RE1,HYD,RSCHYD,2021,1,SD,12.7153
RE1,HYD,RSCHYD,2022,1,SD,12.7153
RE1,HYD,RSCHYD,2023,1,SD,12.7153
RE1,HYD,RSCHYD,2024,1,SD,12.7153
RE1,HYD,RSCHYD,2025,1,SD,12.7153
RE1,HYD,RSCHYD,2026,1,SD,12.7153
RE1,HYD,RSCHYD,2027,1,SD,12.7153
RE1,HYD,RSCHYD,2028,1,SD,12.7153
RE1,HYD,RSCHYD,2029,1,SD,12.7153
RE1,HYD,RSCHYD,2030,1,SD,12.7153
RE1,HYD,RSCHYD,2031,1,SD,12.7153
RE1,HYD,RSCHYD,2032,1,SD,12.7153
RE1,HYD,RSCHYD,2033,1,SD,12.7153
RE1,HYD,RSCHYD,2034,1,SD,12.7153
RE1,HYD,RSCHYD,2035,1,SD,12.7153
RE1,WTRSUR,RSCHYD,2020,1,SD,31.7883
RE1,WTRSUR,RSCHYD,2021,1,SD,31.7883
RE1,WTRSUR,RSCHYD,2022,1,SD,31.7883
RE1,WTRSUR,RSCHYD,2023,1,SD,31.7883
RE1,WTRSUR,RSCHYD,2024,1,SD,31.7883
RE1,WTRSUR,RSCHYD,2025,1,SD,31.7883
RE1,WTRSUR,RSCHYD,2026,1,SD,31.7883
RE1,WTRSUR,RSCHYD,2027,1,SD,31.7883
RE1,WTRSUR,RSCHYD,2028,1,SD,31.7883
RE1,WTRSUR,RSCHYD,2029,1,SD,31.7883
RE1,WTRSUR,RSCHYD,2030,1,SD,31.7883
RE1,WTRSUR,RSCHYD,2031,1,SD,31.7883
RE1,WTRSUR,RSCHYD,2032,1,SD,31.7883
RE1,WTRSUR,RSCHYD,2033,1,SD,31.7883
RE1,WTRSUR,RSCHYD,2034,1,SD,31.7883
RE1,WTRSUR,RSCHYD,2035,1,SD,31.7883
RE1,LND,RSCLND,2020,1,SD,100.8
RE1,LND,RSCLND,2021,1,SD,100.8
RE1,LND,RSCLND,2022,1,SD,100.8
RE1,LND,RSCLND,2023,1,SD,100.8
RE1,LND,RSCLND,2024,1,SD,100.8
RE1,LND,RSCLND,2025,1,SD,100.8
RE1,LND,RSCLND,2026,1,SD,100.8
RE1,LND,RSCLND,2027,1,SD,100.8
RE1,LND,RSCLND,2028,1,SD,100.8
RE1,LND,RSCLND,2029,1,SD,100.8
RE1,LND,RSCLND,2030,1,SD,100.8
RE1,LND,RSCLND,2031,1,SD,100.8
RE1,LND,RSCLND,2032,1,SD,100.8
RE1,LND,RSCLND,2033,1,SD,100.8
RE1,LND,RSCLND,2034,1,SD,100.8
RE1,LND,RSCLND,2035,1,SD,100.8
RE1,WTRPRC,RSCPRC,2020,1,SD,120.96
RE1,WTRPRC,RSCPRC,2021,1,SD,120.96
RE1,WTRPRC,RSCPRC,2022,1,SD,120.96
RE1,WTRPRC,RSCPRC,2023,1,SD,120.96
RE1,WTRPRC,RSCPRC,2024,1,SD,120.96
RE1,WTRPRC,RSCPRC,2025,1,SD,120.96
RE1,WTRPRC,RSCPRC,2026,1,SD,120.96
RE1,WTRPRC,RSCPRC,2027,1,SD,120.96
RE1,WTRPRC,RSCPRC,2028,1,SD,120.96
RE1,WTRPRC,RSCPRC,2029,1,SD,120.96
RE1,WTRPRC,RSCPRC,2030,1,SD,120.96
RE1,WTRPRC,RSCPRC,2031,1,SD,120.96
RE1,WTRPRC,RSCPRC,2032,1,SD,120.96
RE1,WTRPRC,RSCPRC,2033,1,SD,120.96
RE1,WTRPRC,RSCPRC,2034,1,SD,120.96
RE1,WTRPRC,RSCPRC,2035,1,SD,120.96
RE1,SOL,RSCSOL,2020,1,SD,1.2021
RE1,SOL,RSCSOL,2021,1,SD,1.3201
RE1,SOL,RSCSOL,2022,1,SD,4.8023
RE1,SOL,RSCSOL,2023,1,SD,8.7884
RE1,SOL,RSCSOL,2024,1,SD,12.7842
RE1,SOL,RSCSOL,2025,1,SD,17.2814
RE1,SOL,RSCSOL,2026,1,SD,19.0458
RE1,SOL,RSCSOL,2027,1,SD,24.5793
RE1,SOL,RSCSOL,2028,1,SD,30.6248
RE1,SOL,RSCSOL,2029,1,SD,37.6699
RE1,SOL,RSCSOL,2030,1,SD,45.2366
RE1,SOL,RSCSOL,2031,1,SD,53.3086
RE1,SOL,RSCSOL,2032,1,SD,62.406
RE1,SOL,RSCSOL,2033,1,SD,74.7858
RE1,SOL,RSCSOL,2034,1,SD,97.7674
RE1,SOL,RSCSOL,2035,1,SD,121.8218
RE1,WND,RSCWND,2020,1,SD,3.7086
RE1,WND,RSCWND,2021,1,SD,7.4173
RE1,WND,RSCWND,2022,1,SD,11.1259
RE1,WND,RSCWND,2023,1,SD,14.8345
RE1,WND,RSCWND,2024,1,SD,18.5432
RE1,WND,RSCWND,2025,1,SD,22.2518
RE1,WND,RSCWND,2026,1,SD,25.9604
RE1,WND,RSCWND,2027,1,SD,29.6691
RE1,WND,RSCWND,2028,1,SD,33.3777
RE1,WND,RSCWND,2029,1,SD,37.0863
RE1,WND,RSCWND,2030,1,SD,40.795
RE1,WND,RSCWND,2031,1,SD,44.5036
RE1,WND,RSCWND,2032,1,SD,48.2122
RE1,WND,RSCWND,2033,1,SD,51.9209
RE1,WND,RSCWND,2034,1,SD,55.6295
RE1,WND,RSCWND,2035,1,SD,59.3381
RE1,AGRDSL,DEMAGRDSL,2020,1,SN,0.3427
RE1,AGRDSL,DEMAGRDSL,2021,1,SN,0.3522
RE1,AGRDSL,DEMAGRDSL,2022,1,SN,0.361
RE1,AGRDSL,DEMAGRDSL,2023,1,SN,0.3698
RE1,AGRDSL,DEMAGRDSL,2024,1,SN,0.3787
RE1,AGRDSL,DEMAGRDSL,2025,1,SN,0.3893
RE1,AGRDSL,DEMAGRDSL,2026,1,SN,0.3984
RE1,AGRDSL,DEMAGRDSL,2027,1,SN,0.4076
RE1,AGRDSL,DEMAGRDSL,2028,1,SN,0.4185
RE1,AGRDSL,DEMAGRDSL,2029,1,SN,0.4295
RE1,AGRDSL,DEMAGRDSL,2030,1,SN,0.4406
RE1,AGRDSL,DEMAGRDSL,2031,1,SN,0.4519
RE1,AGRDSL,DEMAGRDSL,2032,1,SN,0.4632
RE1,AGRDSL,DEMAGRDSL,2033,1,SN,0.4746
RE1,AGRDSL,DEMAGRDSL,2034,1,SN,0.486
RE1,AGRDSL,DEMAGRDSL,2035,1,SN,0.4977
RE1,AGRWAT,DEMAGRGWTWAT,2026,1,SN,0.0061
RE1,AGRWAT,DEMAGRGWTWAT,2027,1,SN,0.0182
RE1,AGRWAT,DEMAGRGWTWAT,2028,1,SN,0.027
RE1,AGRWAT,DEMAGRGWTWAT,2029,1,SN,0.0235
RE1,AGRWAT,DEMAGRGWTWAT,2030,1,SN,0.02
RE1,AGRWAT,DEMAGRGWTWAT,2031,1,SN,0.0153
RE1,AGRWAT,DEMAGRGWTWAT,2032,1,SN,0.0118
RE1,AGRWAT,DEMAGRGWTWAT,2033,1,SN,0.0082
RE1,AGRWAT,DEMAGRGWTWAT,2034,1,SN,0.0035
RE1,AGRWAT,DEMAGRSURWAT,2020,1,SN,0.0572
RE1,AGRWAT,DEMAGRSURWAT,2021,1,SN,0.0601
RE1,AGRWAT,DEMAGRSURWAT,2022,1,SN,0.0631
RE1,AGRWAT,DEMAGRSURWAT,2023,1,SN,0.0662
RE1,AGRWAT,DEMAGRSURWAT,2024,1,SN,0.0696
RE1,AGRWAT,DEMAGRSURWAT,2025,1,SN,0.073
RE1,AGRWAT,DEMAGRSURWAT,2026,1,SN,0.0706
RE1,AGRWAT,DEMAGRSURWAT,2027,1,SN,0.0623
RE1,AGRWAT,DEMAGRSURWAT,2028,1,SN,0.0575
RE1,AGRWAT,DEMAGRSURWAT,2029,1,SN,0.0653
RE1,AGRWAT,DEMAGRSURWAT,2030,1,SN,0.0732
RE1,AGRWAT,DEMAGRSURWAT,2031,1,SN,0.0826
RE1,AGRWAT,DEMAGRSURWAT,2032,1,SN,0.091
RE1,AGRWAT,DEMAGRSURWAT,2033,1,SN,0.0997
RE1,AGRWAT,DEMAGRSURWAT,2034,1,SN,0.1098
RE1,AGRWAT,DEMAGRSURWAT,2035,1,SN,0.119
RE1,PUBWAT,DEMPUBSURWAT,2020,1,SN,0.0605
RE1,PUBWAT,DEMPUBSURWAT,2021,1,SN,0.0647
RE1,PUBWAT,DEMPUBSURWAT,2022,1,SN,0.0692
RE1,PUBWAT,DEMPUBSURWAT,2023,1,SN,0.0739
RE1,PUBWAT,DEMPUBSURWAT,2024,1,SN,0.0787
RE1,PUBWAT,DEMPUBSURWAT,2025,1,SN,0.0838
RE1,PUBWAT,DEMPUBSURWAT,2026,1,SN,0.089
RE1,PUBWAT,DEMPUBSURWAT,2027,1,SN,0.0944
RE1,PUBWAT,DEMPUBSURWAT,2028,1,SN,0.1002
RE1,PUBWAT,DEMPUBSURWAT,2029,1,SN,0.1061
RE1,PUBWAT,DEMPUBSURWAT,2030,1,SN,0.1123
RE1,PUBWAT,DEMPUBSURWAT,2031,1,SN,0.1188
RE1,PUBWAT,DEMPUBSURWAT,2032,1,SN,0.1255
RE1,PUBWAT,DEMPUBSURWAT,2033,1,SN,0.1325
RE1,PUBWAT,DEMPUBSURWAT,2034,1,SN,0.1398
RE1,PUBWAT,DEMPUBSURWAT,2035,1,SN,0.1475
RE1,PWRWAT,DEMPWRSURWAT,2020,1,SN,0.0094
RE1,PWRWAT,DEMPWRSURWAT,2021,1,SN,0.0094
RE1,PWRWAT,DEMPWRSURWAT,2022,1,SN,0.0096
RE1,PWRWAT,DEMPWRSURWAT,2023,1,SN,0.0098
RE1,PWRWAT,DEMPWRSURWAT,2024,1,SN,0.0101
RE1,PWRWAT,DEMPWRSURWAT,2025,1,SN,0.0104
RE1,PWRWAT,DEMPWRSURWAT,2026,1,SN,0.011
RE1,PWRWAT,DEMPWRSURWAT,2027,1,SN,0.0115
RE1,PWRWAT,DEMPWRSURWAT,2028,1,SN,0.0121
RE1,PWRWAT,DEMPWRSURWAT,2029,1,SN,0.0128
RE1,PWRWAT,DEMPWRSURWAT,2030,1,SN,0.0132
RE1,PWRWAT,DEMPWRSURWAT,2031,1,SN,0.0134
RE1,PWRWAT,DEMPWRSURWAT,2032,1,SN,0.0137
RE1,PWRWAT,DEMPWRSURWAT,2033,1,SN,0.014
RE1,PWRWAT,DEMPWRSURWAT,2034,1,SN,0.0143
RE1,PWRWAT,DEMPWRSURWAT,2035,1,SN,0.0146
RE1,TRABIO,DEMTRABIO,2020,1,SN,1.68
RE1,TRABIO,DEMTRABIO,2021,1,SN,1.7304
RE1,TRABIO,DEMTRABIO,2022,1,SN,1.7808
RE1,TRABIO,DEMTRABIO,2023,1,SN,1.8312
RE1,TRABIO,DEMTRABIO,2024,1,SN,1.8816
RE1,TRABIO,DEMTRABIO,2025,1,SN,1.9488
RE1,TRABIO,DEMTRABIO,2026,1,SN,1.9993
RE1,TRABIO,DEMTRABIO,2027,1,SN,2.0496
RE1,TRABIO,DEMTRABIO,2028,1,SN,2.1168
RE1,TRABIO,DEMTRABIO,2029,1,SN,2.184
RE1,TRABIO,DEMTRABIO,2030,1,SN,2.2512
RE1,TRABIO,DEMTRABIO,2031,1,SN,2.3184
RE1,TRABIO,DEMTRABIO,2032,1,SN,2.3857
RE1,TRABIO,DEMTRABIO,2033,1,SN,2.4529
RE1,TRABIO,DEMTRABIO,2034,1,SN,2.5201
RE1,TRABIO,DEMTRABIO,2035,1,SN,2.5871
RE1,LBLT,LNDBLT,2020,1,SN,2.52
RE1,LBLT,LNDBLT,2021,1,SN,2.5452
RE1,LBLT,LNDBLT,2022,1,SN,2.5704
RE1,LBLT,LNDBLT,2023,1,SN,2.5956
RE1,LBLT,LNDBLT,2024,1,SN,2.6225
RE1,LBLT,LNDBLT,2025,1,SN,2.6494
RE1,LBLT,LNDBLT,2026,1,SN,2.6746
RE1,LBLT,LNDBLT,2027,1,SN,2.7014
RE1,LBLT,LNDBLT,2028,1,SN,2.7283
RE1,LBLT,LNDBLT,2029,1,SN,2.7569
RE1,LBLT,LNDBLT,2030,1,SN,2.7838
RE1,LBLT,LNDBLT,2031,1,SN,2.8123
RE1,LBLT,LNDBLT,2032,1,SN,2.8392
RE1,LBLT,LNDBLT,2033,1,SN,2.8678
RE1,LBLT,LNDBLT,2034,1,SN,2.8963
RE1,LBLT,LNDBLT,2035,1,SN,2.9249
RE1,WTREVT,LNDBLT,2020,1,SN,1.89
RE1,WTREVT,LNDBLT,2021,1,SN,1.9089
RE1,WTREVT,LNDBLT,2022,1,SN,1.9278
RE1,WTREVT,LNDBLT,2023,1,SN,1.9467
RE1,WTREVT,LNDBLT,2024,1,SN,1.9669
RE1,WTREVT,LNDBLT,2025,1,SN,1.987
RE1,WTREVT,LNDBLT,2026,1,SN,2.0059
RE1,WTREVT,LNDBLT,2027,1,SN,2.0261
RE1,WTREVT,LNDBLT,2028,1,SN,2.0462
RE1,WTREVT,LNDBLT,2029,1,SN,2.0677
RE1,WTREVT,LNDBLT,2030,1,SN,2.0878
RE1,WTREVT,LNDBLT,2031,1,SN,2.1092
RE1,WTREVT,LNDBLT,2032,1,SN,2.1294
RE1,WTREVT,LNDBLT,2033,1,SN,2.1508
RE1,WTREVT,LNDBLT,2034,1,SN,2.1722
RE1,WTREVT,LNDBLT,2035,1,SN,2.1937
RE1,WTRGWT,LNDBLT,2020,1,SN,0.1008
RE1,WTRGWT,LNDBLT,2021,1,SN,0.1018
RE1,WTRGWT,LNDBLT,2022,1,SN,0.1028
RE1,WTRGWT,LNDBLT,2023,1,SN,0.1038
RE1,WTRGWT,LNDBLT,2024,1,SN,0.1049
RE1,WTRGWT,LNDBLT,2025,1,SN,0.106
RE1,WTRGWT,LNDBLT,2026,1,SN,0.107
RE1,WTRGWT,LNDBLT,2027,1,SN,0.1081
RE1,WTRGWT,LNDBLT,2028,1,SN,0.1091
RE1,WTRGWT,LNDBLT,2029,1,SN,0.1103
RE1,WTRGWT,LNDBLT,2030,1,SN,0.1114
RE1,WTRGWT,LNDBLT,2031,1,SN,0.1125
RE1,WTRGWT,LNDBLT,2032,1,SN,0.1136
RE1,WTRGWT,LNDBLT,2033,1,SN,0.1147
RE1,WTRGWT,LNDBLT,2034,1,SN,0.1159
RE1,WTRGWT,LNDBLT,2035,1,SN,0.117
RE1,WTRRUN,LNDBLT,2020,1,SN,1.0332
RE1,WTRRUN,LNDBLT,2021,1,SN,1.0435
RE1,WTRRUN,LNDBLT,2022,1,SN,1.0539
RE1,WTRRUN,LNDBLT,2023,1,SN,1.0642
RE1,WTRRUN,LNDBLT,2024,1,SN,1.0752
RE1,WTRRUN,LNDBLT,2025,1,SN,1.0862
RE1,WTRRUN,LNDBLT,2026,1,SN,1.0966
RE1,WTRRUN,LNDBLT,2027,1,SN,1.1076
RE1,WTRRUN,LNDBLT,2028,1,SN,1.1186
RE1,WTRRUN,LNDBLT,2029,1,SN,1.1303
RE1,WTRRUN,LNDBLT,2030,1,SN,1.1413
RE1,WTRRUN,LNDBLT,2031,1,SN,1.1531
RE1,WTRRUN,LNDBLT,2032,1,SN,1.1641
RE1,WTRRUN,LNDBLT,2033,1,SN,1.1758
RE1,WTRRUN,LNDBLT,2034,1,SN,1.1875
RE1,WTRRUN,LNDBLT,2035,1,SN,1.1992
RE1,WTREVT,LNDFOR,2020,1,SN,36.2141
RE1,WTREVT,LNDFOR,2021,1,SN,36.2141
RE1,WTREVT,LNDFOR,2022,1,SN,36.2141
RE1,WTREVT,LNDFOR,2023,1,SN,36.2141
RE1,WTREVT,LNDFOR,2024,1,SN,36.2141
RE1,WTREVT,LNDFOR,2025,1,SN,36.2141
RE1,WTREVT,LNDFOR,2026,1,SN,36.2141
RE1,WTREVT,LNDFOR,2027,1,SN,36.2141
